hhid,home_pcode,home_mtz,dwelling_type,total_pax,car_own_normal,car_own_offpeak,motor_own,bike_own,num_underfour,num_not_eligible,presence_of_under15,num_employed_full_time,num_employed_part_time,num_self_employed,num_full_time_student,num_homemaker,num_retired,num_unemployed,num_national_service,num_voluntary_worker,num_domestic_worker,num_other,only_adults,only_workers
730842DO,730842,556150,HDB 4-room,4,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
730842ER1,730842,556150,HDB 4-room,5,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
730843AO,730843,556150,HDB 4-room,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
730843BO,730843,556150,HDB 4-room,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
730843CR1,730843,556150,HDB 4-room,5,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
730843DO,730843,556150,HDB 4-room,4,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
730843ER1,730843,556150,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
730845AO,730845,556150,HDB 4-room,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
730845BO,730845,556150,HDB 4-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
730845CO,730845,556150,HDB 4-room,3,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
730845DO,730845,556150,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
730845EO,730845,556150,HDB 4-room,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
730849BO,730849,556150,HDB 4-room,4,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1
730852AR1,730852,556150,HDB 1-room,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
730852BR1,730852,556150,HDB 1-room,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
730852CR1,730852,556150,HDB 1-room,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
730852DR1,730852,556150,HDB 1-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
730866AR2,730866,556150,HDB 5-room,6,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0
730866BO,730866,556150,HDB 5-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
730866CR4,730866,556150,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
730866DO,730866,556150,HDB 5-room,6,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,0
730866EO,730866,556150,HDB 5-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
730870AO,730870,556150,HDB 5-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
730870BO,730870,556150,HDB 5-room,4,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
730870CO,730870,556150,HDB 5-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
730870DR2,730870,556150,HDB 5-room,8,0,0,0,0,2,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0
730870EO,730870,556150,HDB 5-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
730875AO,730875,556150,HDB 4-room,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
730875BO,730875,556150,HDB 4-room,6,0,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0
730875CO,730875,556150,HDB 4-room,4,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0
730875DO,730875,556150,HDB 4-room,5,0,0,1,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
730875ER2,730875,556150,HDB 4-room,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
730879AR4,730879,556150,HDB 5-room,5,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0
730879BO,730879,556150,HDB 5-room,4,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
730879CR2,730879,556150,HDB 5-room,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
730879DR6,730879,556150,HDB 5-room,8,0,0,0,0,0,0,1,2,0,0,3,2,1,0,0,0,0,0,0,0
730879EO,730879,556150,HDB 5-room,4,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
730881AO,730881,556150,HDB 5-room,9,1,0,0,0,0,0,1,2,0,0,4,0,2,0,0,0,1,0,0,0
730881BO,730881,556150,HDB 5-room,5,0,0,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0
730881CO,730881,556150,HDB 5-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
730881DO,730881,556150,HDB 5-room,11,2,0,0,0,0,0,1,6,0,0,3,1,0,0,0,0,1,0,0,0
730881ER1,730881,556150,HDB 5-room,5,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0
731002AO,731002,556012,HDB 3-room,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
731002AR1,731002,556012,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
731002BO,731002,556012,HDB 3-room,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
731002BR6,731002,556012,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
731002CO,731002,556012,HDB 3-room,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
731002CR6,731002,556012,HDB 3-room,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
731002DO,731002,556012,HDB 3-room,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
731002DR6,731002,556012,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
731002EO,731002,556012,HDB 3-room,5,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0
731002ER6,731002,556012,HDB 3-room,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
731502AR6,731502,556240,HDB 4-room,6,0,0,1,2,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0
731502BO,731502,556240,HDB 4-room,4,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1
731502CO,731502,556240,HDB 4-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
731502DO,731502,556240,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
731687AR7,731687,556260,HDB 5-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
732786AR1,732786,556280,HDB 4-room,4,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
732786BR1,732786,556280,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
732786CR1,732786,556280,HDB 4-room,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
732786DR1,732786,556280,HDB 4-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
732786ER1,732786,556280,HDB 4-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
732787AR7,732787,556280,HDB 5-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
736690AR7,736690,556260,HDB 5-room,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
737920AO,737920,556230,Private flat/condo,6,1,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0
737920BO,737920,556230,Private flat/condo,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
737920CO,737920,556230,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
738081AO,738081,556280,Private flat/condo,5,1,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
738081BO,738081,556280,Private flat/condo,6,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,0
738081CO,738081,556280,Private flat/condo,4,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
738082AO,738082,556280,Private flat/condo,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
738082BO,738082,556280,Private flat/condo,4,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
738084AO,738084,556280,Private flat/condo,4,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
738084AR7,738084,556280,Private flat/condo,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
738084BO,738084,556280,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
738085AO,738085,556280,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
738085BO,738085,556280,Private flat/condo,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
738086AO,738086,556280,Private flat/condo,4,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
738086AR1,738086,556280,Private flat/condo,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
738086BO,738086,556280,Private flat/condo,4,2,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
738086CO,738086,556280,Private flat/condo,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
738086DO,738086,556280,Private flat/condo,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
738086EO,738086,556280,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
738087AO,738087,556280,Private flat/condo,4,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
738087BO,738087,556280,Private flat/condo,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
738087CO,738087,556280,Private flat/condo,5,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
738087DO,738087,556280,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
738097AR7,738097,556280,Private flat/condo,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750302AR7,750302,542180,HDB 4-room,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
750306AR1,750306,542180,HDB 4-room,6,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0
750306AR7,750306,542180,HDB 4-room,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750309AR1,750309,542180,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
750309BR1,750309,542180,HDB 4-room,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
750309BR7,750309,542180,HDB 4-room,6,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,0
750309CR1,750309,542180,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
750311AR2,750311,542180,HDB 5-room,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
750311BR1,750311,542180,HDB 5-room,6,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750311CR1,750311,542180,HDB 5-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750311ER1,750311,542180,HDB 5-room,5,0,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0
750315AR1,750315,542180,HDB 4-room,4,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
750315DO,750315,542180,HDB 4-room,4,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750319AR1,750319,542170,HDB 5-room,4,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0
750319BR1,750319,542170,HDB 5-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
750319CR1,750319,542170,HDB 5-room,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750319DR1,750319,542170,HDB 5-room,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
750321AR1,750321,542170,HDB 4-room,4,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
750321BO,750321,542170,HDB 4-room,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
750321CR1,750321,542170,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750321DO,750321,542170,HDB 4-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750321ER1,750321,542170,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
750326AR1,750326,542170,HDB 5-room,5,1,1,1,2,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
750326AR7,750326,542170,HDB 5-room,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
750326BO,750326,542170,HDB 5-room,6,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
750326BR7,750326,542170,HDB 5-room,4,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
750326CR7,750326,542170,HDB 5-room,5,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750326DO,750326,542170,HDB 5-room,4,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750326EO,750326,542170,HDB 5-room,4,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
750330AO,750330,542170,HDB 4-room,5,0,0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0
750330BR1,750330,542170,HDB 4-room,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1
750330CO,750330,542170,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
750330DO,750330,542170,HDB 4-room,4,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
750330ER1,750330,542170,HDB 4-room,6,0,0,0,1,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0
750334AR1,750334,542170,HDB 5-room,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
750334BO,750334,542170,HDB 5-room,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
750334DO,750334,542170,HDB 5-room,4,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
750334EO,750334,542170,HDB 5-room,5,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0
750337AO,750337,542170,HDB 4-room,8,0,0,1,4,0,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0
750337BR1,750337,542170,HDB 4-room,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
750337CO,750337,542170,HDB 4-room,5,0,0,0,2,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
750337DO,750337,542170,HDB 4-room,3,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
750337EO,750337,542170,HDB 4-room,4,0,0,0,4,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
750338BO,750338,542170,HDB 5-room,4,0,0,0,4,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750338CO,750338,542170,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
750338EO,750338,542170,HDB 5-room,5,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
750404AR1,750404,542110,HDB 5-room,5,0,0,0,2,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
750404BR1,750404,542110,HDB 5-room,4,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750404CR1,750404,542110,HDB 5-room,5,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
750404DR1,750404,542110,HDB 5-room,4,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750404ER1,750404,542110,HDB 5-room,5,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
750406AR2,750406,542160,HDB 4-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750406BR2,750406,542160,HDB 4-room,4,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
750406CR2,750406,542160,HDB 4-room,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750406DO,750406,542160,HDB 4-room,5,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
750406ER3,750406,542160,HDB 4-room,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
750412AR1,750412,542110,HDB 5-room,7,1,0,0,2,2,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0
750412BR4,750412,542110,HDB 5-room,5,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
750412CR2,750412,542110,HDB 5-room,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
750412DR1,750412,542110,HDB 5-room,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
750412ER3,750412,542110,HDB 5-room,6,1,0,0,3,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0
750415AR1,750415,542110,HDB 5-room,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
750415BO,750415,542110,HDB 5-room,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
750415CR1,750415,542110,HDB 5-room,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
750415DR3,750415,542110,HDB 5-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
750415ER1,750415,542110,HDB 5-room,5,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
750417AR2,750417,542110,HDB 4-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750417BR1,750417,542110,HDB 4-room,5,0,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
750417CR2,750417,542110,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
750417DR1,750417,542110,HDB 4-room,6,0,0,0,3,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0
750417EO,750417,542110,HDB 4-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750418AR1,750418,542110,HDB 5-room,5,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0
750418BR1,750418,542110,HDB 5-room,4,0,0,0,3,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750418CR1,750418,542110,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
750418DR1,750418,542110,HDB 5-room,4,1,0,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750423AR7,750423,542110,HDB 5-room,5,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750424AR2,750424,542110,HDB 5-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
750424BR2,750424,542110,HDB 5-room,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
750424CR1,750424,542110,HDB 5-room,3,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750424ER1,750424,542110,HDB 5-room,5,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0
750467AR2,750467,542160,HDB 5-room,6,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0
750467BR2,750467,542160,HDB 5-room,5,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
750467CR1,750467,542160,HDB 5-room,4,2,0,0,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
750467DR1,750467,542160,HDB 5-room,3,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
750467EO,750467,542160,HDB 5-room,5,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0
750469AR7,750469,542160,HDB 4-room,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
750472AR2,750472,542160,HDB 5-room,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
750472BO,750472,542160,HDB 5-room,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
750472CR2,750472,542160,HDB 5-room,3,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
750472DO,750472,542160,HDB 4-room,5,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
750472ER1,750472,542160,HDB 5-room,4,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0
750474AO,750474,542160,HDB 5-room,6,1,0,0,1,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0
750474BO,750474,542160,HDB 5-room,6,0,0,0,2,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0
750474CR1,750474,542160,HDB 5-room,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
750474DR1,750474,542160,HDB 5-room,5,0,0,1,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
750474ER2,750474,542160,HDB 5-room,4,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
750482AR2,750482,542110,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
750482BR1,750482,542110,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
750482CR1,750482,542110,HDB 4-room,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
750482DR1,750482,542110,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
750482ER1,750482,542110,HDB 4-room,4,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
750482ER2,750482,542110,HDB 4-room,3,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
750484AR1,750484,542110,HDB 5-room,4,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
750484BR1,750484,542110,HDB 5-room,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
750484CR1,750484,542110,HDB 5-room,4,0,1,0,3,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
750484DR1,750484,542110,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
750484ER1,750484,542110,HDB 5-room,6,1,0,0,1,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0
750486AR1,750486,542110,HDB 4-room,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
750486BR1,750486,542110,HDB 4-room,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
750486CR1,750486,542110,HDB 4-room,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
750486DR1,750486,542110,HDB 4-room,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
750486ER1,750486,542110,HDB 4-room,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
750492AR1,750492,542110,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
750492BR1,750492,542110,HDB 5-room,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
750492CR1,750492,542110,HDB 5-room,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
750492DR1,750492,542110,HDB 5-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
751340BO,751340,542170,HDB 4-room,5,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0
751340CO,751340,542170,HDB 4-room,5,0,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
751340DO,751340,542170,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
751340EO,751340,542170,HDB 4-room,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
751355AR1,751355,542030,HDB 5-room,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
751355CO,751355,542030,HDB 5-room,3,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
751355DO,751355,542030,HDB 5-room,4,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
751355EO,751355,542030,HDB 5-room,4,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0
751467AR1,751467,542160,HDB 4-room,3,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
751467BR2,751467,542160,HDB 4-room,5,1,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
751467CR1,751467,542160,HDB 4-room,4,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
751467DR2,751467,542160,HDB 4-room,4,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
751467EO,751467,542160,HDB 4-room,4,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
751468AR3,751468,542160,HDB 5-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
751468BR3,751468,542160,HDB 5-room,6,1,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0
751468CO,751468,542160,HDB 5-room,4,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
751468DR1,751468,542160,HDB 5-room,5,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
751468ER2,751468,542160,HDB 5-room,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
751509AR7,751509,542080,HDB 4-room,4,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
752339AR1,752339,542170,HDB 5-room,4,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
